40.4194336,-86.8961551,LAF,","
41.8157661,-87.8710464,LAG,","
37.9883504,-103.5432101,LAJ,","
28.0455608,-81.9518048,LAK,","
40.0291396,-92.4939023,LAP,","
31.6923079,-89.1280551,LAU,","
34.056219,-118.2365021,LAX,","
30.2381393,-93.2175,LCH,","
40.1478763,-89.3635878,LCN,","
32.3483528,-108.7029743,LDB,","
38.9125834,-94.3782651,LEE,","
40.5882076,-77.5803459,LEW,","
35.821115,-80.2515753,LEX,","
30.226716,-92.0142725,LFT,","
48.3949386,-115.548857,LIB,","
28.0455608,-81.9518048,LKL,","
38.0897221,-102.6184143,LMR,","
35.4808573,-105.8799726,LMY,","
40.0545383,-76.3079591,LNC,","
40.8158468,-96.7139261,LNK,","
42.7189231,-84.4959165,LNS,","
38.1334473,-121.2716561,LOD,","
38.7085828,-77.220836,LOR,","
43.0494603,-83.3061702,LPE,","
34.6827224,-120.6038153,LPS,","
38.9714079,-95.2307051,LRC,","
34.7503872,-92.2871472,LRK,","
43.8334087,-91.2469548,LSE,","
35.5934675,-105.2126703,LSV,","
37.7985118,-121.2648304,LTM,","
32.493358,-94.728873,LVW,","
47.6060305,-120.6432535,LWA,","
37.4064294,-79.157102,LYH,","
40.4613496,-90.6709674,MAC,","
48.3604752,-107.8723632,MAL,","
39.4830269,-88.3758911,MAT,","
38.6520483,-83.7712302,MAY,","
31.2445453,-90.4512318,MCB,","
37.3073335,-120.4767827,MCD,","
31.4434332,-97.4047425,MCG,","
41.7211289,-86.9054355,MCI,","
40.1975275,-100.6255059,MCK,","
41.5388032,-72.8013829,MDN,","
37.0225649,-120.0751331,MDR,","
41.5497166,-89.1179242,MDT,","
32.3639846,-88.6964846,MEI,","
35.1320698,-90.0593765,MEM,","
40.5680011,-74.3282034,MET,","
32.551786,-94.3541505,MHL,","
25.8495533,-80.2580065,MIA,","
40.1933124,-76.7317199,MID,","
32.6620859,-95.4890667,MIN,","
40.1090299,-76.5034212,MJY,","
42.9405723,-87.9247385,MKA,","
43.0344507,-87.9175649,MKE,","
34.258524,-90.2723836,MKS,","
38.1807527,-81.3239602,MNG,","
37.6689891,-120.912752,MOD,","
48.2361133,-101.2986811,MOT,","
